16.10.2019 10:50:48
Operator: -
x
--Nr.--|----Zeit----|----MA3500-1----|---MA3500-2-1---|---MA3500-2-2---|---MA3500-2-3---|---MA3500-2-4---|---MA3500-2-5---|---MA3500-2-6---|---MA3500-2-7---|---MA3500-2-8---|---MA3500-2-9---|---MA3500-2-10--|------Vhmp2-----|------Ihmp2-----|------Vhmp3-----|------Ihmp3-----|------Vhmp4-----|------Ihmp4-----|-----Vps-1------|-----Ips-1------|----Temp.-1-----|----Temp.-2-----|----Temp.-3-----|----Temp.-4-----|----M-Schleif.----
    1  |  10:54:23  |    0,00100023  |   -0,48363997  |   -0,00006674  |   -0,48361309  |   -0,48352621  |   -0,48340058  |   -0,48350464  |    0,72520435  |    5,51463744  |    5,41663616  |    5,53542400  |    2,40000000  |    0,00490000  |    0,49300000  |    0,10020000  |    1,94400000  |    0,10000000  |    0,00000000  |    0,00000000  |   22,20345981  |   22,19947712  |  1329,00483327  |  1329,14968694  |   42,00000000  |  
    1  |  10:54:26  |    0,00100026  |    0,51362259  |   -0,00006267  |    0,51346285  |    0,51311530  |    0,51346464  |    0,51427731  |    0,72061626  |    5,50008192  |    5,40424960  |    5,52600064  |    2,40000000  |    0,00490000  |    0,52300000  |    0,10010000  |    2,06500000  |    0,10000000  |    0,00000000  |    0,00000000  |   22,22032086  |   22,19223075  |  1329,00483327  |  1329,14968694  |   43,00000000  |  
    1  |  10:54:29  |    0,00100014  |   -0,48332835  |   -0,00006720  |   -0,48333024  |   -0,48323546  |   -0,48316045  |   -0,48326371  |    0,72065920  |    5,48407232  |    5,39046848  |    5,51579584  |    2,40000000  |    0,00500000  |    0,49200000  |    0,10010000  |    1,94300000  |    0,10000000  |    0,00000000  |    0,00000000  |   22,25136434  |   22,15048570  |  1329,00483327  |  1329,14968694  |   44,00000000  |  
    1  |  10:54:32  |    0,00100008  |    0,51324586  |   -0,00006233  |    0,51314170  |    0,51278618  |    0,51320512  |    0,51399712  |    0,72511814  |    5,46711680  |    5,37583232  |    5,50457088  |    2,40000000  |    0,00500000  |    0,52200000  |    0,10010000  |    2,06300000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,30257888  |   22,15332119  |  1329,00483327  |  1329,14968694  |   45,00000000  |  
    1  |  10:54:34  |    0,00100020  |   -0,48300029  |   -0,00006638  |   -0,48304925  |   -0,48294499  |   -0,48294032  |   -0,48303293  |    0,72496070  |    5,44952256  |    5,36024992  |    5,49221824  |    2,40000000  |    0,00500000  |    0,49200000  |    0,10010000  |    1,94200000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,36387985  |   22,16812882  |  1329,00483327  |  1329,14968694  |   46,00000000  |  
    1  |  10:54:37  |    0,00100021  |    0,51282218  |   -0,00006104  |    0,51275821  |    0,51240867  |    0,51289571  |    0,51367773  |    0,72065466  |    5,43283520  |    5,34485760  |    5,47929024  |    2,40000000  |    0,00490000  |    0,52200000  |    0,10010000  |    2,06200000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,38657254  |   22,16104006  |  1329,00483327  |  1329,14968694  |   47,00000000  |  
    1  |  10:54:40  |    0,00100021  |   -0,48262963  |   -0,00006581  |   -0,48269571  |   -0,48258576  |   -0,48262051  |   -0,48270141  |    0,72053139  |    5,41519744  |    5,32892192  |    5,46579008  |    2,40000000  |    0,00500000  |    0,49200000  |    0,10010000  |    1,94100000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,47324751  |   22,16545084  |  1329,00483327  |  1329,14968694  |   48,00000000  |  
    1  |  10:54:43  |    0,00100028  |    0,51238131  |   -0,00006123  |    0,51237437  |    0,51201738  |    0,51253786  |    0,51327565  |    0,72507974  |    5,39716736  |    5,31247392  |    5,45163392  |    2,40000000  |    0,00500000  |    0,52100000  |    0,10010000  |    2,06000000  |    0,10000000  |    0,00000000  |    0,00000000  |   22,53707335  |   22,18671722  |  1329,00483327  |  1329,14968694  |   49,00000000  |  
    1  |  10:54:45  |    0,00100019  |   -0,48224035  |   -0,00006675  |   -0,48230573  |   -0,48218890  |   -0,48228272  |   -0,48232531  |    0,72501472  |    5,37905088  |    5,29564960  |    5,43675264  |    2,40000000  |    0,00500000  |    0,49100000  |    0,10010000  |    1,93900000  |    0,10000000  |    0,00000000  |    0,00000000  |   22,60547086  |   22,18703228  |  1329,00483327  |  1329,14968694  |   50,00000000  |  
    1  |  10:54:48  |    0,00100002  |    0,51194464  |   -0,00006095  |    0,51188851  |    0,51154442  |    0,51211770  |    0,51286400  |    0,72508083  |    5,36182880  |    5,27925440  |    5,42168896  |    2,40000000  |    0,00500000  |    0,52100000  |    0,10010000  |    2,05800000  |    0,10000000  |    0,00000000  |    0,00000000  |   22,65684878  |   22,22263410  |  1329,00483327  |  1329,14968694  |   51,00000000  |  
